Time (s)	Horizontal Distance (m)	Vertical Distance (m)
0.6457463021824275	8.071828777280345	11.937574947012955
0.6501692220603893	8.127115275754868	12.005248491734976
0.6545921419383511	8.182401774229392	12.07273032669858
0.659015061816313	8.237688272703915	12.140020451903762
0.6634379816942747	8.292974771178436	12.207118867350523
0.6678609015722365	8.348261269652959	12.27402557303887
0.6722838214501984	8.403547768127483	12.340740568968794
0.6767067413281602	8.458834266602006	12.4072638551403
0.6811296612061221	8.514120765076528	12.473595431553388
0.6855525810840839	8.569407263551051	12.539735298208054
0.6899755009620457	8.624693762025574	12.605683455104302
0.6943984208400076	8.679980260500097	12.671439902242131
0.6988213407179694	8.73526675897462	12.73700463962154
0.7032442605959313	8.790553257449144	12.802377667242531
0.7076671804738931	8.845839755923667	12.867558985105102
0.7120901003518549	8.90112625439819	12.932548593209251
0.7165130202298168	8.956412752872712	12.997346491554984
0.7209359401077786	9.011699251347235	13.061952680142296
0.7253588599857403	9.066985749821757	13.126367158971188
0.7297817798637022	9.12227224829628	13.190589928041662
0.734204699741664	9.177558746770803	13.254620987353716
0.7386276196196259	9.232845245245326	13.318460336907354
0.7430505394975877	9.288131743719848	13.382107976702567
0.7474734593755495	9.343418242194373	13.445563906739366
0.7518963792535114	9.398704740668895	13.508828127017741
0.7563192991314732	9.453991239143418	13.571900637537702
0.7607422190094351	9.509277737617941	13.634781438299239
0.7651651388873969	9.564564236092464	13.697470529302358
0.7695880587653587	9.619850734566986	13.75996791054706
0.7740109786433206	9.67513723304151	13.82227358203334
0.7784338985212824	9.730423731516034	13.884387543761202
0.7828568183992443	9.785710229990556	13.946309795730643
0.787279738277206	9.840996728465077	14.008040337941665
0.7917026581551678	9.8962832269396	14.069579170394267
0.7961255780331297	9.951569725414124	14.130926293088454
0.8005484979110915	10.006856223888647	14.192081706024217
0.8049714177890533	10.06214272236317	14.253045409201565
0.8093943376670152	10.117429220837693	14.313817402620488
0.813817257544977	10.172715719312215	14.374397686280995
0.8182401774229389	10.228002217786738	14.434786260183083
0.8226630973009007	10.283288716261263	14.494983124326751
0.8270860171788625	10.338575214735785	14.554988278712
0.8315089370568244	10.393861713210308	14.614801723338829
0.8359318569347862	10.44914821168483	14.674423458207238
0.8403547768127481	10.504434710159353	14.733853483317231
0.8447776966907099	10.559721208633876	14.7930917986688
0.8492006165686716	10.615007707108399	14.852138404261954
0.8536235364466335	10.670294205582922	14.910993300096685
0.8580464563245953	10.725580704057444	14.969656486173001
0.8624693762025571	10.780867202531967	15.028127962490892
0.866892296080519	10.83615370100649	15.08640772905037
0.8713152159584808	10.891440199481014	15.144495785851424
0.8757381358364427	10.946726697955537	15.202392132894058
0.8801610557144045	11.00201319643006	15.260096770178277
0.8845839755923663	11.057299694904582	15.317609697704075
0.8890068954703282	11.112586193379105	15.374930915471454
0.89342981534829	11.167872691853628	15.432060423480412
0.8978527352262519	11.223159190328152	15.488998221730954
0.9022756551042137	11.278445688802675	15.545744310223071
0.9066985749821755	11.333732187277198	15.602298688956772
0.9111214948601374	11.38901868575172	15.658661357932056
0.9155444147380991	11.444305184226241	15.714832317148918
0.919967334616061	11.499591682700766	15.77081156660736
0.9243902544940228	11.554878181175289	15.82659910630738
0.9288131743719846	11.610164679649811	15.882194936248988
0.9332360942499465	11.665451178124334	15.937599056432171
0.9376590141279083	11.720737676598857	15.992811466856939
0.9420819340058701	11.77602417507338	16.047832167523282
0.946504853883832	11.831310673547904	16.10266115843121
0.9509277737617938	11.886597172022427	16.15729843958072
0.9553506936397557	11.94188367049695	16.211744010971806
0.9597736135177175	11.997170168971472	16.265997872604476
0.9641965333956793	12.052456667445995	16.320060024478728
0.9686194532736412	12.107743165920517	16.373930466594555
0.973042373151603	12.163029664395042	16.42760919895197
0.9774652930295648	12.218316162869563	16.48109622155096
0.9818882129075266	12.273602661344086	16.53439153439153
0.9863111327854884	12.328889159818608	16.58749513747368
0.9907340526634503	12.384175658293131	16.64040703079742
0.9951569725414121	12.439462156767656	16.693127214362733
0.999579892419374	12.494748655242178	16.745655688169627
1.004002812297336	12.550035153716703	16.797992452218104
1.0084257321752976	12.605321652191224	16.850137506508162
1.0128486520532594	12.660608150665746	16.902090851039794
1.0172715719312213	12.71589464914027	16.953852485813016
1.021694491809183	12.771181147614792	17.005422410827812
1.026117411687145	12.826467646089316	17.056800626084193
1.0305403315651067	12.881754144563837	17.10798713158215
1.0349632514430687	12.937040643038362	17.158981927321694
1.0393861713210304	12.992327141512884	17.209785013302813
1.0438090911989923	13.047613639987407	17.260396389525518
1.048232011076954	13.10290013846193	17.3108160559898
1.052654930954916	13.158186636936454	17.361044012695665
1.0570778508328778	13.213473135410975	17.411080259643104
1.0615007707108397	13.2687596338855	17.46092479683213
1.0659236905888014	13.324046132360023	17.510577624262734
1.0703466104667632	13.379332630834543	17.560038741934918
1.074769530344725	13.434619129309068	17.609308149848687
1.0791924502226868	13.489905627783589	17.658385848004034
1.0836153701006488	13.545192126258113	17.707271836400963
1.0880382899786105	13.600478624732636	17.75596611503947
